strategy,variation,date,symbol,entry time,exit time,entry price,exit price,pnl
strategy_1,variation_b,2/18/2024,RELIANCE,12:32:00,13:55:00,1072.11,1019.08,-0.049463208
strategy_1,variation_b,2/18/2024,TCS,13:19:00,14:29:00,1850.48,1865.87,0.008316761
strategy_1,variation_b,2/18/2024,TCS,14:44:00,15:19:00,1189.12,1169.81,-0.016238899
strategy_1,variation_b,2/18/2024,INFY,11:58:00,13:57:00,658.17,627.99,-0.045854415
strategy_1,variation_b,2/18/2024,TCS,11:53:00,11:59:00,1193.18,1184.72,-0.007090297
strategy_1,variation_b,2/18/2024,RELIANCE,13:54:00,14:56:00,451.19,431.32,-0.044039097
strategy_1,variation_b,2/19/2024,ICICIBANK,10:22:00,10:50:00,650.94,655.06,0.006329308
strategy_1,variation_b,2/19/2024,ICICIBANK,9:59:00,11:05:00,1654.25,1613.36,-0.02471815
strategy_1,variation_b,2/19/2024,ICICIBANK,13:19:00,14:54:00,742.36,714.66,-0.037313433
strategy_1,variation_b,2/19/2024,RELIANCE,13:33:00,14:20:00,1175.12,1223.07,0.040804343
strategy_1,variation_b,2/20/2024,ICICIBANK,10:28:00,11:11:00,1192.08,1136.01,-0.047035434
strategy_1,variation_b,2/20/2024,TCS,11:27:00,12:44:00,1263.89,1311.12,0.037368758
strategy_1,variation_b,2/20/2024,TCS,12:24:00,14:19:00,1189.71,1243.97,0.045607753
strategy_1,variation_b,2/20/2024,HDFCBANK,11:58:00,13:41:00,720.04,744.5,0.033970335
strategy_1,variation_b,2/20/2024,HDFCBANK,12:55:00,13:56:00,804.79,837.14,0.040196822
strategy_1,variation_b,2/20/2024,INFY,11:27:00,13:16:00,1110,1111.17,0.001054054
strategy_1,variation_b,2/20/2024,TCS,13:57:00,15:20:00,1134.26,1104.06,-0.026625289
strategy_1,variation_b,2/21/2024,INFY,10:39:00,11:38:00,813.13,795.71,-0.021423389
strategy_1,variation_b,2/21/2024,ICICIBANK,11:36:00,12:21:00,580.03,581.19,0.001999897
strategy_1,variation_b,2/21/2024,HDFCBANK,12:49:00,14:08:00,1621.86,1557.71,-0.039553352
strategy_1,variation_b,2/21/2024,TCS,12:21:00,13:19:00,341.48,330.87,-0.031070634
strategy_1,variation_b,2/22/2024,INFY,14:04:00,15:05:00,1543.26,1495.09,-0.031213146
strategy_1,variation_b,2/22/2024,ICICIBANK,12:19:00,13:22:00,826.9,815.96,-0.013230137
strategy_1,variation_b,2/22/2024,RELIANCE,14:47:00,15:32:00,100.02,99.19,-0.00829834
strategy_1,variation_b,2/22/2024,RELIANCE,12:42:00,14:39:00,1261.54,1306.62,0.035734103
strategy_1,variation_b,2/22/2024,ICICIBANK,14:40:00,15:21:00,325.55,341.19,0.048041775
strategy_1,variation_b,2/22/2024,RELIANCE,12:37:00,13:15:00,172.36,174.43,0.012009747
strategy_1,variation_b,2/23/2024,HDFCBANK,10:34:00,12:18:00,262.15,250.17,-0.045699027
strategy_1,variation_b,2/23/2024,TCS,12:37:00,13:38:00,1791.27,1828.48,0.020772971
strategy_1,variation_b,2/23/2024,RELIANCE,14:55:00,16:40:00,1473.94,1429.8,-0.029946945
strategy_1,variation_b,2/23/2024,ICICIBANK,14:50:00,15:58:00,1639.49,1625.36,-0.008618534
strategy_1,variation_b,2/23/2024,INFY,13:04:00,13:53:00,328.85,331.63,0.008453702
strategy_1,variation_b,2/24/2024,TCS,9:45:00,11:22:00,1692.49,1656.15,-0.021471323
strategy_1,variation_b,2/24/2024,TCS,9:56:00,11:33:00,1208.19,1249.54,0.034224749
strategy_1,variation_b,2/24/2024,TCS,9:52:00,10:28:00,953.76,961.95,0.008587066
strategy_1,variation_b,2/24/2024,ICICIBANK,12:03:00,12:13:00,461.2,474.69,0.029249783
strategy_1,variation_b,2/24/2024,HDFCBANK,12:41:00,13:50:00,692.77,691.56,-0.001746611
strategy_1,variation_b,2/24/2024,HDFCBANK,12:31:00,13:57:00,309.12,322.26,0.042507764
strategy_1,variation_b,2/24/2024,RELIANCE,11:25:00,11:44:00,1830.15,1831.95,0.000983526
strategy_1,variation_b,2/25/2024,RELIANCE,12:28:00,13:09:00,320.44,305.77,-0.045780801
strategy_1,variation_b,2/25/2024,HDFCBANK,12:36:00,14:05:00,881.54,914.49,0.037377771
strategy_1,variation_b,2/25/2024,RELIANCE,10:59:00,12:37:00,1775.07,1790.07,0.008450371
strategy_1,variation_b,2/25/2024,RELIANCE,12:04:00,13:01:00,1620.14,1682.45,0.038459639
strategy_1,variation_b,2/26/2024,TCS,12:30:00,12:57:00,1868.92,1848.7,-0.010819083
strategy_1,variation_b,2/26/2024,HDFCBANK,10:50:00,11:28:00,1633.43,1583.65,-0.030475747
strategy_1,variation_b,2/26/2024,INFY,13:07:00,14:13:00,1085.53,1050.72,-0.032067285
strategy_1,variation_b,2/26/2024,RELIANCE,13:21:00,13:43:00,1813.37,1759.6,-0.029651974
strategy_1,variation_b,2/26/2024,ICICIBANK,11:15:00,12:12:00,895.35,891.63,-0.0041548
strategy_1,variation_b,2/26/2024,HDFCBANK,14:37:00,14:50:00,1694.44,1636.94,-0.033934515
strategy_1,variation_b,2/26/2024,RELIANCE,13:31:00,15:22:00,315.54,331.22,0.04969259
strategy_1,variation_b,2/26/2024,TCS,9:55:00,10:24:00,217.87,214.37,-0.016064626
strategy_1,variation_b,2/27/2024,RELIANCE,14:17:00,15:42:00,1441.87,1459.56,0.01226879
strategy_1,variation_b,2/28/2024,RELIANCE,11:34:00,13:16:00,1426.79,1411.84,-0.010478066
strategy_1,variation_b,2/28/2024,HDFCBANK,11:09:00,12:12:00,1235.57,1280.8,0.036606586
strategy_1,variation_b,2/28/2024,INFY,11:59:00,12:54:00,1777.69,1724.83,-0.029735218
strategy_1,variation_b,2/28/2024,TCS,14:42:00,15:26:00,1239.57,1284.38,0.036149633
strategy_1,variation_b,2/28/2024,HDFCBANK,13:58:00,14:41:00,112.23,115.29,0.027265437
strategy_1,variation_b,2/28/2024,INFY,11:53:00,12:03:00,1585.07,1555.54,-0.018630092
strategy_1,variation_b,2/28/2024,TCS,10:00:00,10:08:00,1267.36,1270.36,0.002367125
strategy_1,variation_b,2/28/2024,ICICIBANK,11:04:00,11:19:00,1670.05,1684.75,0.008802132
strategy_1,variation_b,2/29/2024,ICICIBANK,12:48:00,13:39:00,1817.14,1879.99,0.034587319
strategy_1,variation_b,2/29/2024,ICICIBANK,14:13:00,15:54:00,1801.16,1831.14,0.016644829
strategy_1,variation_b,2/29/2024,TCS,13:19:00,14:03:00,940.84,954.89,0.014933464
strategy_1,variation_b,2/29/2024,ICICIBANK,11:54:00,13:03:00,973.21,954.37,-0.019358617
strategy_1,variation_b,2/29/2024,HDFCBANK,14:36:00,15:10:00,1740.58,1692.38,-0.027691919
strategy_1,variation_b,2/29/2024,RELIANCE,10:55:00,12:31:00,941.76,952.79,0.011712113
strategy_1,variation_b,3/1/2024,RELIANCE,14:47:00,15:49:00,1234.48,1246.18,0.009477675
strategy_1,variation_b,3/1/2024,RELIANCE,14:48:00,15:44:00,1758.01,1815.69,0.032809825
strategy_1,variation_b,3/1/2024,RELIANCE,11:46:00,11:56:00,1151.41,1151.77,0.00031266
strategy_1,variation_b,3/1/2024,RELIANCE,13:58:00,14:13:00,614.79,596.48,-0.029782527
strategy_1,variation_b,3/1/2024,HDFCBANK,14:01:00,14:07:00,1544.81,1546.81,0.001294658
strategy_1,variation_b,3/1/2024,ICICIBANK,13:09:00,14:47:00,593.37,621.24,0.046969008
strategy_1,variation_b,3/1/2024,RELIANCE,13:06:00,14:46:00,1385.09,1409.97,0.017962732
strategy_1,variation_b,3/1/2024,ICICIBANK,14:53:00,15:22:00,1430.82,1469.52,0.027047427
strategy_1,variation_b,3/1/2024,RELIANCE,14:20:00,14:32:00,756.41,779.33,0.030301027
strategy_1,variation_b,3/2/2024,TCS,11:15:00,13:06:00,184.34,180.24,-0.02224151
strategy_1,variation_b,3/2/2024,RELIANCE,11:48:00,13:33:00,930.29,938.99,0.009351923
strategy_1,variation_b,3/2/2024,HDFCBANK,13:24:00,13:35:00,1052.99,1103.13,0.047616786
strategy_1,variation_b,3/2/2024,RELIANCE,11:48:00,13:35:00,338.42,347.65,0.027273802
strategy_1,variation_b,3/2/2024,ICICIBANK,13:10:00,14:54:00,1783.56,1854.13,0.039566934
strategy_1,variation_b,3/3/2024,ICICIBANK,9:51:00,11:05:00,888.96,923.49,0.038843143
strategy_1,variation_b,3/3/2024,ICICIBANK,14:44:00,14:53:00,1991.7,2087.52,0.048109655
strategy_1,variation_b,3/3/2024,HDFCBANK,11:29:00,13:05:00,414.07,428.74,0.035428792
strategy_1,variation_b,3/3/2024,ICICIBANK,14:52:00,16:42:00,112.12,117.48,0.047805922
strategy_1,variation_b,3/4/2024,INFY,13:56:00,15:50:00,1986.35,1913.15,-0.036851512
strategy_1,variation_b,3/4/2024,INFY,11:02:00,12:40:00,138.99,143.53,0.03266422
strategy_1,variation_b,3/4/2024,HDFCBANK,13:47:00,15:07:00,168.27,175.45,0.042669519
strategy_1,variation_b,3/4/2024,INFY,10:56:00,12:29:00,1886.96,1915.03,0.014875779
strategy_1,variation_b,3/5/2024,ICICIBANK,12:40:00,14:13:00,426.97,447.14,0.047239853
strategy_1,variation_b,3/5/2024,RELIANCE,10:52:00,11:22:00,953.26,963.96,0.01122464
strategy_1,variation_b,3/5/2024,TCS,11:00:00,12:54:00,653.84,671.54,0.027070843
strategy_1,variation_b,3/5/2024,HDFCBANK,11:02:00,12:32:00,1702.32,1699.78,-0.001492081
strategy_1,variation_b,3/6/2024,HDFCBANK,10:24:00,11:40:00,1635.72,1595.45,-0.024619128
strategy_1,variation_b,3/6/2024,ICICIBANK,14:38:00,15:16:00,1437.21,1418.99,-0.01267734
strategy_1,variation_b,3/6/2024,TCS,10:43:00,11:48:00,839.54,816.78,-0.027110084
strategy_1,variation_b,3/6/2024,INFY,10:07:00,10:48:00,1781.22,1823.8,0.023904964
strategy_1,variation_b,3/6/2024,INFY,14:16:00,14:23:00,539.62,539.75,0.00024091
strategy_1,variation_b,3/6/2024,TCS,12:36:00,12:50:00,912.22,896.74,-0.016969591
strategy_1,variation_b,3/6/2024,RELIANCE,14:55:00,15:07:00,698.95,673.31,-0.036683597
strategy_1,variation_b,3/7/2024,INFY,10:23:00,10:37:00,355.43,348.3,-0.020060209
strategy_1,variation_b,3/7/2024,TCS,10:34:00,11:14:00,1684.87,1725.39,0.024049333
strategy_1,variation_b,3/7/2024,HDFCBANK,12:01:00,12:10:00,318.11,332.16,0.044167112
strategy_1,variation_b,3/7/2024,INFY,12:42:00,13:44:00,1005.28,987.01,-0.018174041
strategy_1,variation_b,3/7/2024,TCS,12:57:00,14:51:00,773.98,766.29,-0.009935657
strategy_1,variation_b,3/8/2024,RELIANCE,10:25:00,11:34:00,757.17,731.01,-0.034549705
strategy_1,variation_b,3/8/2024,INFY,10:17:00,11:13:00,1301.1,1252.95,-0.037007148
strategy_1,variation_b,3/8/2024,HDFCBANK,12:00:00,12:06:00,1755.69,1786.01,0.017269564
strategy_1,variation_b,3/9/2024,RELIANCE,12:25:00,13:25:00,1977.27,1968.17,-0.004602305
strategy_1,variation_b,3/9/2024,INFY,9:42:00,10:33:00,1290.53,1345.56,0.042641395
strategy_1,variation_b,3/9/2024,RELIANCE,14:23:00,15:29:00,1633.23,1626.64,-0.004034949
strategy_1,variation_b,3/9/2024,RELIANCE,14:11:00,15:04:00,1389.91,1427.85,0.027296731
strategy_1,variation_b,3/9/2024,INFY,11:31:00,13:25:00,304.47,312.63,0.02680067
strategy_1,variation_b,3/10/2024,HDFCBANK,9:30:00,11:25:00,1419.73,1452.24,0.02289872
strategy_1,variation_b,3/10/2024,RELIANCE,14:20:00,14:46:00,351.57,347.43,-0.011775749
strategy_1,variation_b,3/10/2024,HDFCBANK,11:04:00,11:30:00,1365.91,1432.68,0.048883162
strategy_1,variation_b,3/11/2024,TCS,9:55:00,10:24:00,1584.51,1596.92,0.007832074
strategy_1,variation_b,3/11/2024,ICICIBANK,13:30:00,14:41:00,845.67,867.17,0.025423629
strategy_1,variation_b,3/11/2024,RELIANCE,11:12:00,13:02:00,701.51,686.48,-0.021425211
strategy_1,variation_b,3/12/2024,TCS,11:18:00,11:34:00,1381.75,1353.66,-0.020329293
strategy_1,variation_b,3/12/2024,INFY,10:23:00,11:19:00,1310.47,1313.91,0.002625012
strategy_1,variation_b,3/12/2024,INFY,9:36:00,10:58:00,1287.26,1296.5,0.007178037
strategy_1,variation_b,3/12/2024,ICICIBANK,14:28:00,14:54:00,1435.02,1372.82,-0.043344344
strategy_1,variation_b,3/12/2024,RELIANCE,14:25:00,16:17:00,628.9,647.66,0.029829862
strategy_1,variation_b,3/12/2024,HDFCBANK,13:22:00,14:15:00,545.41,536.96,-0.015492932
strategy_1,variation_b,3/12/2024,RELIANCE,12:57:00,14:55:00,1864.4,1782.7,-0.043821068
strategy_1,variation_b,3/12/2024,RELIANCE,10:21:00,11:12:00,793.16,804.34,0.014095517
strategy_1,variation_b,3/12/2024,TCS,12:01:00,13:31:00,992.09,984.42,-0.007731153
strategy_1,variation_b,3/13/2024,TCS,11:36:00,11:41:00,1707.25,1726.65,0.011363304
strategy_1,variation_b,3/13/2024,TCS,13:39:00,14:41:00,1585.72,1625.64,0.025174684
strategy_1,variation_b,3/13/2024,ICICIBANK,12:28:00,13:56:00,510.83,520.6,0.019125737
strategy_1,variation_b,3/13/2024,HDFCBANK,14:11:00,14:35:00,1532.35,1544.29,0.007791954
strategy_1,variation_b,3/13/2024,INFY,14:08:00,15:26:00,1283.23,1247.64,-0.027734701
strategy_1,variation_b,3/14/2024,TCS,14:36:00,15:55:00,1237.52,1237.79,0.000218178
strategy_1,variation_b,3/14/2024,TCS,14:31:00,14:48:00,971.34,977.25,0.006084378
strategy_1,variation_b,3/14/2024,ICICIBANK,10:01:00,11:04:00,611.14,612.22,0.001767189
strategy_1,variation_b,3/14/2024,HDFCBANK,9:50:00,11:48:00,1775.21,1830.97,0.031410368
strategy_1,variation_b,3/14/2024,TCS,12:24:00,14:14:00,426.22,426.22,0
strategy_1,variation_b,3/15/2024,INFY,10:17:00,10:53:00,805.23,813.37,0.010108913
strategy_1,variation_b,3/15/2024,HDFCBANK,13:37:00,14:35:00,889.72,872.1,-0.019803983
strategy_1,variation_b,3/15/2024,TCS,11:31:00,13:10:00,1446.65,1375.53,-0.049161857
strategy_1,variation_b,3/15/2024,ICICIBANK,12:31:00,13:13:00,280.34,294.33,0.049903688
strategy_1,variation_b,3/15/2024,RELIANCE,14:01:00,15:58:00,118.41,122.65,0.035807787
strategy_1,variation_b,3/15/2024,INFY,14:25:00,15:19:00,1380.29,1428.17,0.034688363
strategy_1,variation_b,3/15/2024,INFY,10:23:00,11:57:00,225.04,233.85,0.039148596
strategy_1,variation_b,3/15/2024,ICICIBANK,14:34:00,14:45:00,962.95,954.5,-0.008775118
strategy_1,variation_b,3/15/2024,HDFCBANK,10:35:00,12:27:00,1840,1814.2,-0.014021739
strategy_1,variation_b,3/16/2024,INFY,10:18:00,11:41:00,295.22,286.04,-0.031095454
strategy_1,variation_b,3/16/2024,INFY,10:49:00,11:36:00,1744.06,1684.29,-0.03427061
strategy_1,variation_b,3/16/2024,ICICIBANK,13:03:00,15:01:00,1368.75,1414.93,0.033738813
strategy_1,variation_b,3/17/2024,HDFCBANK,12:22:00,14:02:00,237.4,248.2,0.045492839
strategy_1,variation_b,3/17/2024,INFY,10:17:00,11:10:00,1041.84,1086.96,0.043307994
strategy_1,variation_b,3/17/2024,RELIANCE,10:14:00,11:37:00,539.94,563.83,0.044245657
strategy_1,variation_b,3/18/2024,TCS,13:11:00,13:56:00,191.47,199.18,0.040267405
strategy_1,variation_b,3/18/2024,HDFCBANK,13:16:00,15:08:00,105.47,109.26,0.035934389
strategy_1,variation_b,3/18/2024,TCS,13:20:00,14:59:00,180.69,184.03,0.018484698
strategy_1,variation_b,3/18/2024,RELIANCE,10:12:00,11:53:00,125.9,123.67,-0.01771247
strategy_1,variation_b,3/19/2024,HDFCBANK,11:38:00,12:37:00,1454.62,1383.56,-0.048851246
strategy_1,variation_b,3/19/2024,INFY,9:34:00,10:38:00,174.06,176.96,0.016660922
strategy_1,variation_b,3/19/2024,ICICIBANK,14:31:00,15:00:00,412.37,396.56,-0.038339355
strategy_1,variation_b,3/19/2024,INFY,12:58:00,13:24:00,1006.97,991.95,-0.014916035
strategy_1,variation_b,3/19/2024,INFY,11:57:00,12:10:00,1136.61,1091.78,-0.039441849
strategy_1,variation_b,3/19/2024,HDFCBANK,11:19:00,12:52:00,888.17,878.16,-0.011270365
strategy_1,variation_b,3/20/2024,INFY,11:23:00,13:03:00,1865.59,1778.01,-0.046944934
strategy_1,variation_b,3/20/2024,ICICIBANK,12:53:00,14:03:00,733.47,750.56,0.023300203
strategy_1,variation_b,3/20/2024,ICICIBANK,13:36:00,13:48:00,407.18,406.24,-0.002308561
strategy_1,variation_b,3/20/2024,ICICIBANK,9:42:00,11:38:00,1620.01,1628.55,0.005271572
strategy_1,variation_b,3/21/2024,HDFCBANK,14:15:00,14:28:00,123.57,123.18,-0.003156106
strategy_1,variation_b,3/21/2024,INFY,12:28:00,13:25:00,1963.4,1945.26,-0.009239075
strategy_1,variation_b,3/21/2024,RELIANCE,11:48:00,13:28:00,180.6,176.36,-0.023477298
strategy_1,variation_b,3/21/2024,HDFCBANK,10:32:00,11:25:00,1481.41,1490.61,0.0062103
strategy_1,variation_b,3/21/2024,RELIANCE,10:42:00,10:52:00,1619.47,1592.52,-0.016641247
strategy_1,variation_b,3/21/2024,HDFCBANK,13:07:00,13:13:00,353.94,351.95,-0.005622422
strategy_1,variation_b,3/21/2024,INFY,11:09:00,11:48:00,866.09,894.99,0.033368357
strategy_1,variation_b,3/21/2024,TCS,10:56:00,11:14:00,342,329.22,-0.037368421
strategy_1,variation_b,3/22/2024,TCS,10:30:00,10:46:00,1247.74,1298.57,0.040737654
strategy_1,variation_b,3/22/2024,INFY,11:13:00,12:43:00,1181.82,1196.08,0.012066135
strategy_1,variation_b,3/22/2024,HDFCBANK,14:36:00,14:53:00,902.53,891.46,-0.01226552
strategy_1,variation_b,3/22/2024,INFY,13:08:00,14:01:00,855.46,835.29,-0.023577958
strategy_1,variation_b,3/22/2024,INFY,13:58:00,14:45:00,157.88,153.21,-0.029579427
strategy_1,variation_b,3/22/2024,ICICIBANK,12:18:00,13:36:00,1007.09,1017.34,0.010177839
strategy_1,variation_b,3/22/2024,TCS,13:25:00,14:07:00,511.03,508.1,-0.005733519
strategy_1,variation_b,3/23/2024,HDFCBANK,11:19:00,12:14:00,1669.47,1702.75,0.01993447
strategy_1,variation_b,3/23/2024,INFY,11:02:00,12:55:00,1015.88,985.01,-0.030387447
strategy_1,variation_b,3/23/2024,INFY,10:12:00,10:51:00,121.69,124.17,0.020379653
strategy_1,variation_b,3/23/2024,ICICIBANK,11:48:00,13:42:00,805.82,815.37,0.011851282
strategy_1,variation_b,3/23/2024,TCS,12:35:00,14:18:00,370.28,363.36,-0.01868856
strategy_1,variation_b,3/23/2024,INFY,13:55:00,15:31:00,563.91,569.44,0.009806529
strategy_1,variation_b,3/24/2024,ICICIBANK,12:04:00,12:10:00,1106.98,1143.4,0.032900323
strategy_1,variation_b,3/24/2024,TCS,10:57:00,12:55:00,1566.09,1565.92,-0.000108551
strategy_1,variation_b,3/24/2024,TCS,10:52:00,11:31:00,1631.1,1550.84,-0.049206057
strategy_1,variation_b,3/24/2024,RELIANCE,12:53:00,13:30:00,921.46,878.26,-0.046882122
strategy_1,variation_b,3/24/2024,TCS,9:42:00,10:31:00,1754.27,1805.6,0.029260034
strategy_1,variation_b,3/24/2024,INFY,11:25:00,12:55:00,429.35,428.74,-0.001420752
strategy_1,variation_b,3/24/2024,TCS,11:18:00,11:42:00,1531.6,1588.71,0.037287804
strategy_1,variation_b,3/25/2024,HDFCBANK,10:31:00,11:24:00,510.5,508.8,-0.003330069
strategy_1,variation_b,3/25/2024,INFY,9:50:00,10:38:00,1678.31,1685.83,0.004480698
strategy_1,variation_b,3/25/2024,HDFCBANK,10:51:00,12:12:00,1509.12,1508,-0.000742154
strategy_1,variation_b,3/25/2024,INFY,12:33:00,14:28:00,374.19,359.81,-0.038429675
strategy_1,variation_b,3/26/2024,HDFCBANK,12:43:00,14:15:00,1241.24,1271.48,0.024362734
strategy_1,variation_b,3/26/2024,RELIANCE,11:09:00,13:02:00,1532.64,1461.52,-0.046403591
strategy_1,variation_b,3/26/2024,RELIANCE,10:28:00,10:36:00,1808.96,1846.97,0.021012073
strategy_1,variation_b,3/26/2024,TCS,14:32:00,15:44:00,1937.01,1883.61,-0.027568262
strategy_1,variation_b,3/26/2024,INFY,10:12:00,11:39:00,529.46,532.16,0.005099535
strategy_1,variation_b,3/27/2024,RELIANCE,10:11:00,11:53:00,592.74,574.64,-0.030536154
strategy_1,variation_b,3/27/2024,HDFCBANK,10:57:00,11:51:00,987.24,971.48,-0.015963697
strategy_1,variation_b,3/27/2024,TCS,13:07:00,13:15:00,1919.8,2004.79,0.044270236
strategy_1,variation_b,3/27/2024,RELIANCE,9:43:00,11:14:00,894.83,917.28,0.025088564
strategy_1,variation_b,3/27/2024,HDFCBANK,14:42:00,16:12:00,662.29,659.59,-0.004076764
strategy_1,variation_b,3/27/2024,HDFCBANK,11:50:00,12:26:00,1418.5,1380.14,-0.027042651
strategy_1,variation_b,3/27/2024,TCS,11:41:00,13:12:00,667.83,641.59,-0.039291436
strategy_1,variation_b,3/27/2024,INFY,11:00:00,11:22:00,301.12,312.35,0.037294102
strategy_1,variation_b,3/27/2024,RELIANCE,13:59:00,15:40:00,918.87,900.91,-0.019545746
strategy_1,variation_b,3/27/2024,INFY,11:05:00,12:24:00,1676.47,1756.4,0.047677561
strategy_1,variation_b,3/27/2024,HDFCBANK,12:46:00,13:32:00,638.39,659.92,0.033725466
strategy_1,variation_b,3/28/2024,HDFCBANK,10:06:00,10:59:00,1272.43,1223.29,-0.03861902
strategy_1,variation_b,3/28/2024,ICICIBANK,10:36:00,11:55:00,358,343.66,-0.040055866
strategy_1,variation_b,3/28/2024,INFY,12:43:00,14:31:00,442.37,424.6,-0.040169993
strategy_1,variation_b,3/28/2024,ICICIBANK,14:07:00,14:13:00,1675.7,1710.33,0.02066599
strategy_1,variation_b,3/28/2024,TCS,11:38:00,11:53:00,1156.76,1189.09,0.027948753
strategy_1,variation_b,3/29/2024,HDFCBANK,11:51:00,13:10:00,241.06,234.46,-0.027379076
strategy_1,variation_b,3/29/2024,INFY,13:13:00,14:19:00,1816.27,1887.08,0.038986494
strategy_1,variation_b,3/29/2024,INFY,10:35:00,11:09:00,1886.42,1906,0.010379449
strategy_1,variation_b,3/29/2024,TCS,10:45:00,10:50:00,970.07,943.54,-0.027348542
strategy_1,variation_b,3/30/2024,TCS,11:12:00,12:48:00,1660.28,1577.53,-0.049840991
strategy_1,variation_b,3/30/2024,INFY,13:19:00,14:28:00,692.54,711.51,0.02739192
strategy_1,variation_b,3/30/2024,ICICIBANK,12:58:00,14:26:00,1773.85,1841.77,0.038289596
strategy_1,variation_b,3/30/2024,HDFCBANK,12:26:00,13:13:00,745.56,742.25,-0.004439616
strategy_1,variation_b,3/30/2024,ICICIBANK,12:50:00,13:04:00,255.04,248.88,-0.024153074
strategy_1,variation_b,3/30/2024,RELIANCE,13:29:00,15:28:00,1009.13,1017.76,0.008551921
strategy_1,variation_b,3/30/2024,ICICIBANK,13:49:00,13:54:00,179.73,177.28,-0.013631558
strategy_1,variation_b,3/30/2024,RELIANCE,12:30:00,13:45:00,1389.13,1364.56,-0.017687329
strategy_1,variation_b,3/30/2024,TCS,10:56:00,12:30:00,436.59,446.29,0.022217641
strategy_1,variation_b,3/31/2024,INFY,12:23:00,13:54:00,1463.39,1511.62,0.032957721
strategy_1,variation_b,3/31/2024,INFY,10:51:00,12:03:00,1709.82,1778.6,0.040226457
strategy_1,variation_b,3/31/2024,HDFCBANK,12:12:00,13:51:00,176.67,175.1,-0.008886625
strategy_1,variation_b,3/31/2024,HDFCBANK,10:58:00,12:14:00,280.43,275.24,-0.018507292
strategy_1,variation_b,4/1/2024,RELIANCE,9:57:00,10:05:00,830.57,829.55,-0.001228072
strategy_1,variation_b,4/1/2024,ICICIBANK,9:34:00,10:59:00,1393.44,1388.81,-0.003322712
strategy_1,variation_b,4/1/2024,ICICIBANK,13:04:00,14:43:00,1234.6,1253.63,0.015413899
strategy_1,variation_b,4/1/2024,INFY,14:50:00,15:41:00,499.61,512.87,0.026540702
strategy_1,variation_b,4/1/2024,TCS,10:52:00,12:46:00,124.51,125.01,0.004015742
strategy_1,variation_b,4/2/2024,TCS,12:03:00,12:25:00,624.72,637.65,0.020697272
strategy_1,variation_b,4/2/2024,INFY,10:10:00,12:06:00,729.97,755.89,0.035508309
strategy_1,variation_b,4/2/2024,TCS,9:53:00,10:21:00,1343.84,1297.02,-0.034840457
strategy_1,variation_b,4/2/2024,RELIANCE,14:52:00,16:19:00,233.01,238.35,0.022917471
strategy_1,variation_b,4/2/2024,RELIANCE,12:46:00,14:03:00,1801.83,1852.91,0.028348956
strategy_1,variation_b,4/2/2024,INFY,12:24:00,13:44:00,645.92,631.69,-0.022030592
strategy_1,variation_b,4/2/2024,ICICIBANK,14:29:00,15:07:00,157.04,156.17,-0.00553999
strategy_1,variation_b,4/3/2024,TCS,12:10:00,12:50:00,801.2,770.84,-0.03789316
strategy_1,variation_b,4/3/2024,ICICIBANK,14:25:00,14:31:00,122.24,121.29,-0.007771597
strategy_1,variation_b,4/3/2024,RELIANCE,14:33:00,14:47:00,1781.43,1760.64,-0.0116704
strategy_1,variation_b,4/3/2024,INFY,12:53:00,13:07:00,1063.41,1030.22,-0.031210916
strategy_1,variation_b,4/3/2024,TCS,14:05:00,15:52:00,927.25,917.6,-0.010407118
strategy_1,variation_b,4/3/2024,RELIANCE,11:36:00,12:21:00,199.54,192.75,-0.034028265
strategy_1,variation_b,4/3/2024,TCS,12:04:00,12:47:00,1966.79,1885.39,-0.041387235
strategy_1,variation_b,4/4/2024,INFY,11:35:00,11:50:00,691.31,703.55,0.017705516
strategy_1,variation_b,4/4/2024,HDFCBANK,12:05:00,13:57:00,1925.19,1866.84,-0.030308697
strategy_1,variation_b,4/4/2024,HDFCBANK,11:28:00,12:29:00,983.52,1017.69,0.034742557
strategy_1,variation_b,4/4/2024,INFY,10:22:00,11:53:00,1290.01,1261.43,-0.022154867
strategy_1,variation_b,4/4/2024,INFY,11:44:00,12:56:00,1956.83,2014.33,0.029384259
strategy_1,variation_b,4/4/2024,INFY,12:16:00,12:48:00,888.74,845.58,-0.048563134
strategy_1,variation_b,4/5/2024,ICICIBANK,11:03:00,12:12:00,970.65,997.96,0.028135785
strategy_1,variation_b,4/5/2024,RELIANCE,11:45:00,12:11:00,1010.59,978.43,-0.031822994
strategy_1,variation_b,4/5/2024,HDFCBANK,13:18:00,14:36:00,1188.78,1168,-0.017480106
strategy_1,variation_b,4/6/2024,ICICIBANK,10:59:00,11:42:00,1624.91,1636.62,0.007206553
strategy_1,variation_b,4/6/2024,INFY,14:57:00,15:20:00,692.61,675.71,-0.024400456
strategy_1,variation_b,4/6/2024,RELIANCE,11:22:00,11:38:00,646.5,634.01,-0.019319412
strategy_1,variation_b,4/6/2024,ICICIBANK,10:38:00,11:25:00,570.36,545.41,-0.043744302
strategy_1,variation_b,4/6/2024,HDFCBANK,13:26:00,14:48:00,1838.44,1781.29,-0.031086138
strategy_1,variation_b,4/7/2024,TCS,13:05:00,14:45:00,1186.37,1188.44,0.001744818
strategy_1,variation_b,4/7/2024,INFY,11:48:00,13:32:00,863.38,906.02,0.049387292
